Gene_ID,Danio_match,Danio_symbol,Exon_length
scaffold5015.g3,ENSDARG00000092861,si:dkey-257e4.5,4642
scaffold5015.g4,ENSDARG00000079751,megf8,11877
scaffold5015.g5,ENSDARG00000021021,trim35-28,2864
scaffold5015.g6,ENSDARG00000029019,epb41b,3323
scaffold5015.g7,ENSDARG00000095629,TMEM200B,1624
scaffold5015.g8,ENSDARG00000074346,l3mbtl1b,3290
scaffold5017.g1,ENSDARG00000020041,C12H16orf62,4462
scaffold5017.g2,ENSDARG00000024398,get4,2035
scaffold5017.g3,ENSDARG00000057138,zgc:174164,3086
scaffold5017.g4,ENSDARG00000089828,C12H10orf88,3009
scaffold5017.g5,ENSDARG00000014907,htra1b,3109
scaffold5017.g6,ENSDARG00000094504,PLEKHA1 (2 of 2),2968
scaffold5017.g7,ENSDARG00000029768,WAPAL (1 of 2),2698
scaffold5021.g1,,,506
scaffold5021.g2,ENSDARG00000011079,wdr3,3350
scaffold5021.g3,ENSDARG00000021569,gdap2,1497
scaffold5021.g4,ENSDARG00000021569,gdap2,1387
scaffold5021.g5,ENSDARG00000010437,fam46c,4788
scaffold5021.g6,ENSDARG00000041728,MAN1A2,4930
scaffold5021.g7,ENSDARG00000076781,trim45,3347
scaffold5023.g1,ENSDARG00000052815,alad,601
scaffold5023.g10,ENSDARG00000051923,ccnb1,1505
scaffold5023.g11,ENSDARG00000051921,slc30a5,3611
scaffold5023.g12,ENSDARG00000038524,pik3r1,5990
scaffold5023.g13,ENSDARG00000078270,mast4,10131
scaffold5023.g2,ENSDARG00000052819,tmem203,1145
scaffold5023.g3,ENSDARG00000076063,tprn,4844
scaffold5023.g4,ENSDARG00000077070,ssna1,783
scaffold5023.g5,ENSDARG00000005832,anapc2,1787
scaffold5023.g6,ENSDARG00000005832,anapc2,1072
scaffold5023.g7,ENSDARG00000011390,NPR2,3893
scaffold5023.g8,,,1492
scaffold5023.g9,ENSDARG00000076978,pmchl,599
scaffold5026.g1,,,1164
scaffold5026.g2,ENSDARG00000053746,OSBPL1A (2 of 2),1934
scaffold5026.g3,ENSDARG00000011281,osbpl1a,2624
scaffold5026.g4,ENSDARG00000060458,HRH4 (1 of 2),779
scaffold5028.g1,ENSDARG00000042760,stk10,2305
scaffold5028.g2,ENSDARG00000061525,slka,1611
scaffold5028.g3,ENSDARG00000079499,stk32a,715
scaffold503.g1,ENSDARG00000024785,ctnna2,1264
scaffold503.g2,,,592
scaffold503.g3,,,848
scaffold503.g4,ENSDARG00000024101,ADRA1D,2846
scaffold503.g5,ENSDARG00000001906,si:dkey-247m21.3,1056
scaffold503.g6,,,656
scaffold503.g7,,,597
scaffold503.g8,ENSDARG00000036967,smox,2013
scaffold503.g9,,,2885
scaffold5030.g1,ENSDARG00000019591,CU207301.1,2248
scaffold5030.g2,ENSDARG00000087377,LBH,2363
scaffold5030.g3,ENSDARG00000063187,AGPAT5,3391
scaffold5030.g4,ENSDARG00000034877,slc30a10,3124
scaffold5030.g5,ENSDARG00000088929,ypel5,1382
scaffold5030.g6,ENSDARG00000079752,col6a6,6625
scaffold5030.g7,ENSDARG00000079752,col6a6,5512
scaffold5030.g8,,,1967
scaffold5033.g1,ENSDARG00000019451,pcsk2,2742
scaffold5033.g2,ENSDARG00000074919,BFSP1,1392
scaffold5033.g3,ENSDARG00000090315,CU929052.2,1777
scaffold5034.g1,ENSDARG00000068094,fgf3,803
scaffold5034.g10,ENSDARG00000074782,GPR97,2433
scaffold5034.g11,ENSDARG00000078118,CABZ01056056.1,2623
scaffold5034.g12,ENSDARG00000017006,dennd5a,5109
scaffold5034.g2,ENSDARG00000068095,fgf4,3182
scaffold5034.g3,ENSDARG00000074700,oraov1,1638
scaffold5034.g4,ENSDARG00000035750,ccnd1,4706
scaffold5034.g5,,,3453
scaffold5034.g6,ENSDARG00000068381,TPCN2,4801
scaffold5034.g7,ENSDARG00000009903,nadsyn1,2607
scaffold5034.g8,ENSDARG00000015564,dhcr7,3436
scaffold5034.g9,ENSDARG00000013072,MMP15 (1 of 2),6581
scaffold5038.g1,ENSDARG00000071018,ptena,2204
scaffold5038.g2,ENSDARG00000043586,fas,1531
scaffold5038.g3,ENSDARG00000017773,slc16a12a,2735
scaffold5038.g4,ENSDARG00000010098,pank1b,4315
scaffold5038.g5,ENSDARG00000008192,pank1a,3597
scaffold5038.g6,ENSDARG00000056949,HTR7 (1 of 2),1943
scaffold5038.g7,ENSDARG00000071009,KIF20B,5454
scaffold5039.g1,ENSDARG00000094780,,1788
scaffold5039.g2,ENSDARG00000005872,arhgap28,4728
scaffold5039.g3,ENSDARG00000056043,LAMA1,9708
scaffold5039.g4,ENSDARG00000074781,ptprt,6892
scaffold5039.g5,ENSDARG00000039162,rhebl1,1762
scaffold5039.g6,ENSDARG00000030411,crygn2,884
scaffold5039.g7,ENSDARG00000061417,nub1,3356
scaffold5039.g8,,,1057
scaffold5039.g9,ENSDARG00000043260,XYLB,1954
scaffold504.g1,ENSDARG00000074515,CABZ01076431.1,3954
scaffold504.g10,ENSDARG00000019644,ldhba,1536
scaffold504.g11,,,734
scaffold504.g12,ENSDARG00000007315,tmpoa,2145
scaffold504.g13,ENSDARG00000007315,tmpoa,4516
scaffold504.g14,ENSDARG00000007405,strap,2886
scaffold504.g15,ENSDARG00000019420,etnk1,3965
scaffold504.g16,,,850
scaffold504.g17,,,450
scaffold504.g18,ENSDARG00000011582,sox5,5144
scaffold504.g19,ENSDARG00000011582,sox5,2786
scaffold504.g2,ENSDARG00000022424,slc26a5,4440
scaffold504.g3,ENSDARG00000020101,psmc2,2122
scaffold504.g4,ENSDARG00000017366,prdm4,3469
scaffold504.g5,ENSDARG00000045598,si:dkey-180p18.9,2140
scaffold504.g6,ENSDARG00000022795,GOLT1B (2 of 2),1211
scaffold504.g7,ENSDARG00000056859,C4H12orf39,630
scaffold504.g8,ENSDARG00000004904,gys2,2225
scaffold504.g9,ENSDARG00000077985,kiss2,752
scaffold5041.g1,,,1425
scaffold5041.g2,ENSDARG00000062618,KCNJ12 (2 of 2),5711
scaffold5042.g1,ENSDARG00000093467,CABZ01079178.1,3426
scaffold5042.g2,,,4104
scaffold5043.g1,ENSDARG00000042641,cyp51,1947
scaffold5043.g2,ENSDARG00000029043,NUPL2,1515
scaffold5043.g3,ENSDARG00000042637,tert,4148
scaffold5043.g4,ENSDARG00000091560,SLC6A19 (1 of 3),4337
scaffold5043.g5,ENSDARG00000063682,,5685
scaffold5044.g1,ENSDARG00000068637,CR388129.1,2960
scaffold5051.g1,ENSDARG00000003706,ryr2b,349
scaffold5059.g1,ENSDARG00000063381,ZNF462,6337
scaffold5062.g1,ENSDARG00000075307,kcnq2a,873
scaffold5062.g2,ENSDARG00000088899,RALGAPB,6368
scaffold5062.g3,,,718
scaffold5064.g1,ENSDARG00000044161,GRID1 (1 of 2),1280
scaffold5069.g1,ENSDARG00000007217,wdr55,2126
scaffold5069.g2,ENSDARG00000003845,chm,2539
scaffold5071.g1,ENSDARG00000058666,dennd2da,2617
scaffold5071.g2,ENSDARG00000058280,SPAG17,2475
scaffold5073.g1,ENSDARG00000086495,CU459095.1,2282
scaffold5073.g10,ENSDARG00000074050,efnb2b,3456
scaffold5073.g11,ENSDARG00000018319,arglu1b,2865
scaffold5073.g12,ENSDARG00000077688,cpo,1290
scaffold5073.g2,ENSDARG00000090408,ERBB4 (1 of 4),3546
scaffold5073.g3,,,3041
scaffold5073.g4,ENSDARG00000004953,mxb,1735
scaffold5073.g5,ENSDARG00000013741,lancl1,2170
scaffold5073.g6,ENSDARG00000017441,mylz3,1118
scaffold5073.g7,ENSDARG00000037713,pcnp,1086
scaffold5073.g8,ENSDARG00000021688,mxa,3054
scaffold5073.g9,,,1258
scaffold5077.g1,ENSDARG00000088801,BX005175.3,3124
scaffold5077.g2,ENSDARG00000086324,C11H3orf14,2021
scaffold5077.g3,ENSDARG00000070677,fezf2,1530
scaffold5077.g4,ENSDARG00000043661,cadpsa,1144
scaffold5078.g1,,,1101
scaffold508.g1,,,1747
scaffold508.g10,ENSDARG00000014039,si:dkeyp-93d12.1,419
scaffold508.g11,,,483
scaffold508.g12,,,1372
scaffold508.g2,ENSDARG00000027813,nus1,1778
scaffold508.g3,ENSDARG00000019025,podn,2283
scaffold508.g4,ENSDARG00000023117,gopc,3444
scaffold508.g5,ENSDARG00000015907,dcbld1,3912
scaffold508.g6,ENSDARG00000041706,vgll2a,2822
scaffold508.g7,ENSDARG00000041702,rfx6,2329
scaffold508.g8,ENSDARG00000014039,si:dkeyp-93d12.1,2807
scaffold508.g9,ENSDARG00000014039,si:dkeyp-93d12.1,553
scaffold5080.g1,,,3660
scaffold5083.g1,,,505
scaffold5083.g2,ENSDARG00000042909,lifra,2515
scaffold5084.g1,ENSDARG00000069026,CABZ01055903.1,1292
scaffold5084.g2,ENSDARG00000039684,sirt5,2119
scaffold5084.g3,,,553
scaffold5084.g4,ENSDARG00000086333,CABZ01084952.1,2013
scaffold5084.g5,ENSDARG00000019304,phactr3b,3589
scaffold5084.g6,,,2555
scaffold5089.g1,ENSDARG00000038089,TMEM114,1198
scaffold5089.g10,ENSDARG00000038072,PTX4,2190
scaffold5089.g11,ENSDARG00000087093,si:ch211-157c3.4,1081
scaffold5089.g12,ENSDARG00000073710,usp7,5442
scaffold5089.g13,ENSDARG00000055383,C3H16orf72,3047
scaffold5089.g14,,,3845
scaffold5089.g15,ENSDARG00000034493,grin2aa,5727
scaffold5089.g2,ENSDARG00000077863,METTL22,5042
scaffold5089.g3,ENSDARG00000006031,abat,4903
scaffold5089.g4,ENSDARG00000053129,carhsp1,1083
scaffold5089.g5,ENSDARG00000061185,nat15,3005
scaffold5089.g6,,,2258
scaffold5089.g7,ENSDARG00000018002,eci1,4661
scaffold5089.g8,ENSDARG00000004034,arhgdig,2480
scaffold5089.g9,ENSDARG00000019556,clcn7,4055
scaffold509.g1,ENSDARG00000009494,xrcc1,1095
scaffold509.g2,ENSDARG00000014858,drd2l,1633
scaffold509.g3,,,2533
scaffold5090.g1,ENSDARG00000055736,dnah1,2457
scaffold5090.g2,ENSDARG00000089016,mapkapk3,2521
scaffold5090.g3,ENSDARG00000013694,tmem110,4543
scaffold5090.g4,ENSDARG00000044915,sfmbt1,3426
scaffold5094.g1,,,77
scaffold5095.g1,,,168
scaffold5095.g2,,,1106
scaffold5096.g1,ENSDARG00000003303,stc1,3558
scaffold5096.g2,ENSDARG00000021232,nkx2.7,1177
scaffold5096.g3,ENSDARG00000078280,nkx3-1,771
scaffold5096.g4,,,958
scaffold5096.g5,ENSDARG00000073743,slc25a37,3821
scaffold5096.g6,ENSDARG00000038422,entpd4,4757
scaffold5099.g1,,,1747
scaffold5099.g2,ENSDARG00000069775,FBXO40 (1 of 2),2455
scaffold5099.g3,ENSDARG00000011693,ttc36,1312
scaffold5099.g4,,,175
scaffold5102.g1,ENSDARG00000024004,cacna1da,9236
scaffold5102.g2,ENSDARG00000078760,cacna2d3,2607
scaffold5102.g3,ENSDARG00000078760,cacna2d3,1739
scaffold5104.g1,,,3869
scaffold5104.g10,ENSDARG00000052518,stx4,2087
scaffold5104.g11,ENSDARG00000052515,calcoco2,3669
scaffold5104.g12,ENSDARG00000058076,snf8,1625
scaffold5104.g13,ENSDARG00000074734,MSL1 (2 of 2),3658
scaffold5104.g14,ENSDARG00000053979,bc2,1714
scaffold5104.g15,ENSDARG00000074688,FBRS,5928
scaffold5104.g16,ENSDARG00000005236,SRCAP,14532
scaffold5104.g17,ENSDARG00000054023,ttll6,3050
scaffold5104.g18,ENSDARG00000054025,hoxb8b,2038
scaffold5104.g19,ENSDARG00000026513,hoxb6b,1935
scaffold5104.g2,ENSDARG00000088204,SHISA8 (1 of 2),2422
scaffold5104.g20,ENSDARG00000054030,hoxb5b,1702
scaffold5104.g21,ENSDARG00000029263,hoxb3a,1914
scaffold5104.g22,ENSDARG00000054033,hoxb1b,1517
scaffold5104.g23,ENSDARG00000001498,skap1,2256
scaffold5104.g24,ENSDARG00000012234,psme3,1859
scaffold5104.g25,ENSDARG00000077297,nbr1,4218
scaffold5104.g26,ENSDARG00000045075,tmem106a,1194
scaffold5104.g27,,,533
scaffold5104.g28,ENSDARG00000045074,arl4d,2622
scaffold5104.g29,ENSDARG00000061255,DUSP3 (1 of 2),5523
scaffold5104.g3,ENSDARG00000076229,MKL1 (1 of 2),6784
scaffold5104.g30,ENSDARG00000061259,sost,627
scaffold5104.g4,ENSDARG00000045156,rgs9b,1983
scaffold5104.g5,ENSDARG00000037924,gna13b,3700
scaffold5104.g6,ENSDARG00000089810,AMZ2 (2 of 2),2004
scaffold5104.g7,ENSDARG00000075318,slc16a6a,3050
scaffold5104.g8,ENSDARG00000052534,ARSG,2017
scaffold5104.g9,ENSDARG00000052522,snx11,4144
scaffold5109.g1,ENSDARG00000038024,flr,865
scaffold5109.g2,ENSDARG00000096242,si:ch211-76l23.4,1438
scaffold5109.g3,ENSDARG00000037390,gsg1l,1986
scaffold5109.g4,ENSDARG00000060915,FBXL16,3152
scaffold5109.g5,,,3681
scaffold5109.g6,ENSDARG00000019191,SEPT12,2064
scaffold5111.g1,ENSDARG00000063195,pxk,3232
scaffold5111.g10,ENSDARG00000044132,ogn,1651
scaffold5111.g11,ENSDARG00000093600,omd,2651
scaffold5111.g12,ENSDARG00000071549,ecm2,3027
scaffold5111.g13,ENSDARG00000044135,cenpp,601
scaffold5111.g14,ENSDARG00000003446,ippk,3667
scaffold5111.g15,ENSDARG00000063076,atrip,3038
scaffold5111.g16,ENSDARG00000013681,SHISA5,3097
scaffold5111.g17,ENSDARG00000034624,nuf2,1927
scaffold5111.g18,ENSDARG00000059404,RAB43,2759
scaffold5111.g19,ENSDARG00000004282,zgc:77375,3104
scaffold5111.g2,ENSDARG00000021346,pdhb,2182
scaffold5111.g20,ENSDARG00000063466,rab43,1394
scaffold5111.g21,,,1706
scaffold5111.g22,ENSDARG00000070922,cnbp,1681
scaffold5111.g23,ENSDARG00000059406,raf1b,3671
scaffold5111.g24,ENSDARG00000007630,mkrn2,1567
scaffold5111.g3,ENSDARG00000043095,kctd6a,2113
scaffold5111.g4,ENSDARG00000071570,CCDC71,3625
scaffold5111.g5,ENSDARG00000045748,stab2,9571
scaffold5111.g6,ENSDARG00000043077,nisch,5117
scaffold5111.g7,ENSDARG00000088449,wu:fb55g09,1359
scaffold5111.g8,ENSDARG00000044143,nol8,4057
scaffold5111.g9,ENSDARG00000044135,cenpp,1268
scaffold5112.g1,ENSDARG00000060641,prkaa2,869
scaffold5112.g2,ENSDARG00000060641,prkaa2,4887
scaffold5112.g3,ENSDARG00000086874,si:ch211-232i5.3,4105
scaffold5112.g4,ENSDARG00000059939,dab1a,5091
scaffold5112.g5,ENSDARG00000059939,dab1a,982
scaffold5112.g6,,,1015
scaffold5113.g1,ENSDARG00000079097,tanc2,8258
scaffold5113.g2,ENSDARG00000038176,cyb561,2144
scaffold5114.g1,ENSDARG00000094055,si:dkey-88l16.3,3444
scaffold5114.g2,ENSDARG00000094850,si:dkey-88l16.5,1991
scaffold5114.g3,,,902
scaffold5114.g4,,,967
scaffold5115.g1,,,1043
scaffold5115.g2,ENSDARG00000012244,ube2e3,1420
scaffold5115.g3,,,711
scaffold5118.g1,ENSDARG00000059231,hephl1,4953
scaffold5122.g1,ENSDARG00000042368,kif26aa,1790
scaffold5127.g1,,,2986
scaffold5135.g1,ENSDARG00000091550,EMILIN2 (2 of 2),3804
scaffold5135.g2,,,2061
scaffold5136.g1,ENSDARG00000069006,gro1,2383
scaffold5136.g2,ENSDARG00000069006,gro1,1682
scaffold5136.g3,,,870
scaffold5136.g4,ENSDARG00000052688,paqr5b,1727
scaffold5136.g5,ENSDARG00000068981,glceb,5289
scaffold5136.g6,ENSDARG00000068981,glceb,2282
scaffold5137.g1,ENSDARG00000070162,stox2,1383
scaffold5140.g1,,,436
scaffold5140.g2,,,2263
scaffold5140.g3,ENSDARG00000075958,si:dkey-266f7.9,1494
scaffold5142.g1,ENSDARG00000014180,ildr2,2701
scaffold5142.g10,ENSDARG00000075156,TBC1D4,1419
scaffold5142.g11,ENSDARG00000075156,TBC1D4,8956
scaffold5142.g12,,,3387
scaffold5142.g13,ENSDARG00000032197,klf12b,3030
scaffold5142.g14,ENSDARG00000062106,klf5b,5381
scaffold5142.g15,ENSDARG00000069440,dachd,2215
scaffold5142.g2,ENSDARG00000014180,ildr2,4020
scaffold5142.g3,ENSDARG00000040898,gpa33,2085
scaffold5142.g4,ENSDARG00000007996,pou2f1b,2898
scaffold5142.g5,ENSDARG00000007996,pou2f1b,3700
scaffold5142.g6,ENSDARG00000077240,cd247l,4258
scaffold5142.g7,ENSDARG00000092610,lamp1,2449
scaffold5142.g8,ENSDARG00000074204,COMMD6,2669
scaffold5142.g9,,,2203
scaffold5143.g1,ENSDARG00000024831,crhbp,1224
scaffold5143.g2,ENSDARG00000038729,s100z,865
scaffold5143.g3,ENSDARG00000038728,ch25hl2,1740
scaffold5144.g1,ENSDARG00000060929,rnf220a,779
scaffold5144.g2,ENSDARG00000060929,rnf220a,486
scaffold5146.g1,,,1453
scaffold5148.g1,,,926
scaffold5148.g2,,,3430
scaffold5151.g1,,,525
scaffold5151.g2,ENSDARG00000040301,lrrc20,1780
scaffold5151.g3,ENSDARG00000014309,spaw,1803
scaffold5154.g1,ENSDARG00000023499,zgc:172007,3539
scaffold5154.g10,ENSDARG00000061131,kif21a,7403
scaffold5154.g11,,,1506
scaffold5154.g12,ENSDARG00000025189,CPNE8 (2 of 2),4306
scaffold5154.g13,ENSDARG00000006600,lsm14aa,3576
scaffold5154.g14,ENSDARG00000012987,gpia,879
scaffold5154.g2,ENSDARG00000058015,ano3,5680
scaffold5154.g3,ENSDARG00000005004,slc5a12,2835
scaffold5154.g4,ENSDARG00000039949,fibina,1878
scaffold5154.g5,ENSDARG00000039951,FP102071.1,2256
scaffold5154.g6,ENSDARG00000067797,spi1l,3230
scaffold5154.g7,ENSDARG00000029063,clpx,2159
scaffold5154.g8,ENSDARG00000006169,lrrk2,8817
scaffold5154.g9,ENSDARG00000076899,SLC2A13,3139
scaffold5155.g1,ENSDARG00000059743,TMEM98,1624
scaffold5157.g1,ENSDARG00000058115,fgfr2,2134
scaffold5157.g2,ENSDARG00000088414,ate1,2356
scaffold5158.g1,ENSDARG00000034633,emc9,1683
scaffold516.g1,ENSDARG00000045242,smyhc3,821
scaffold516.g2,ENSDARG00000079782,vmhcl,509
scaffold516.g3,ENSDARG00000092357,CU633479.6,1388
scaffold516.g4,ENSDARG00000092902,CR450736.2,3187
scaffold516.g5,ENSDARG00000088468,SLC22A17 (1 of 2),5716
scaffold516.g6,ENSDARG00000045240,cebp1,2433
scaffold516.g7,ENSDARG00000092857,TTC21A (1 of 2),3421
scaffold516.g8,ENSDARG00000038543,wdr48,3563
scaffold516.g9,ENSDARG00000078758,CABZ01063402.1,2734
scaffold5162.g1,ENSDARG00000068286,slc7a4,2109
scaffold5162.g2,ENSDARG00000055441,si:busm1-48c11.3,1606
scaffold5162.g3,ENSDARG00000055447,si:busm1-194e12.12,1512
scaffold5162.g4,,,2278
scaffold5162.g5,,,1586
scaffold5166.g1,ENSDARG00000028027,trim63,1599
scaffold5166.g2,,,3762
scaffold5166.g3,ENSDARG00000058179,cxcr7b,1957
scaffold5166.g4,ENSDARG00000057276,iqca1,2845
scaffold5166.g5,ENSDARG00000002933,gbx2,2280
scaffold5166.g6,ENSDARG00000062123,AGAP9,4720
scaffold5166.g7,ENSDARG00000062123,AGAP9,917
scaffold5168.g1,,,678
scaffold5169.g1,ENSDARG00000071906,SEC24B,747
scaffold5173.g1,ENSDARG00000036942,gpd1c,1694
scaffold5173.g2,ENSDARG00000036940,ctssa,1203
scaffold5173.g3,ENSDARG00000067784,SLC9A1,3330
scaffold5173.g4,ENSDARG00000038439,fabp10a,1023
scaffold5173.g5,ENSDARG00000086411,zgc:65772,2373
scaffold5173.g6,ENSDARG00000039969,akirin1,2340
scaffold5173.g7,ENSDARG00000069830,cx55.5,2449
scaffold5173.g8,,,1978
scaffold5175.g1,ENSDARG00000061517,lrp1bb,4924
scaffold5176.g1,ENSDARG00000076051,CABZ01062994.1,1857
scaffold5177.g1,ENSDARG00000023963,tpm4a,272
scaffold5177.g10,ENSDARG00000024112,gmppaa,2743
scaffold5177.g11,ENSDARG00000090534,TMBIM1 (2 of 2),1734
scaffold5177.g12,ENSDARG00000058323,tmbim1,2625
scaffold5177.g13,ENSDARG00000070043,dars,2425
scaffold5177.g14,ENSDARG00000041959,cxcr4b,2590
scaffold5177.g15,,,623
scaffold5177.g2,ENSDARG00000019128,tpm4b,2911
scaffold5177.g3,ENSDARG00000053593,ANXA9,1510
scaffold5177.g4,ENSDARG00000075819,ARHGEF2 (1 of 2),3693
scaffold5177.g5,ENSDARG00000078392,chpfa,4142
scaffold5177.g6,ENSDARG00000025162,asic4a,4939
scaffold5177.g7,ENSDARG00000025162,asic4a,3074
scaffold5177.g8,,,2356
scaffold5177.g9,ENSDARG00000055934,si:ch1073-416j23.1,1356
scaffold5183.g1,,,493
scaffold5183.g2,ENSDARG00000089320,CCDC175,2231
scaffold5183.g3,ENSDARG00000028581,jkamp,2005
scaffold5183.g4,ENSDARG00000007553,opn4.1,2471
scaffold5183.g5,ENSDARG00000015059,daam1a,4886
scaffold5183.g6,ENSDARG00000074698,SDSL,2073
scaffold5187.g1,ENSDARG00000091013,si:dkey-84h14.2,365
scaffold519.g1,,,1213
scaffold519.g2,,,729
scaffold5192.g1,ENSDARG00000005754,ptprfb,6075
scaffold5194.g1,ENSDARG00000043332,prkcz,286
scaffold5195.g1,ENSDARG00000035550,ccdc42b,1423
scaffold5195.g2,ENSDARG00000070682,sdf4,2883
scaffold5195.g3,ENSDARG00000070681,fam132a,3574
scaffold5195.g4,ENSDARG00000061852,olfml3a,2961
scaffold5195.g5,ENSDARG00000076730,syt6a,3707
scaffold5195.g6,,,1685
scaffold5196.g1,ENSDARG00000079470,BX537336.1,3161
scaffold5196.g2,ENSDARG00000005772,tsr2,1453
scaffold5196.g3,ENSDARG00000005916,srpk3,2689
scaffold5196.g4,ENSDARG00000032990,plxnb3,5810
scaffold52.g1,ENSDARG00000030058,tbx4,2327
scaffold52.g2,ENSDARG00000074410,brip1,4385
scaffold52.g3,,,641
scaffold5200.g1,ENSDARG00000076066,march6,4058
scaffold5200.g2,ENSDARG00000015589,ankrd33bb,2639
scaffold5200.g3,ENSDARG00000003779,ctnnd2b,5531
scaffold5201.g1,ENSDARG00000042863,clrn1,3923
scaffold5201.g2,ENSDARG00000069867,FAM188B2,1154
scaffold5201.g3,ENSDARG00000076326,MAML2,4752
scaffold5205.g1,ENSDARG00000060348,map3k3,4181
scaffold5205.g2,ENSDARG00000059058,vipr1b,1437
scaffold5206.g1,ENSDARG00000056270,atpaf2,1659
scaffold5206.g2,ENSDARG00000009217,tom1l2,5016
scaffold5206.g3,ENSDARG00000086055,AL844587.3,1743
scaffold5206.g4,ENSDARG00000090338,FAM20C (2 of 2),4950
scaffold5206.g5,,,1187
scaffold5206.g6,ENSDARG00000090442,TRRAP,4063
scaffold5208.g1,ENSDARG00000077053,PPFIA3,5591
scaffold5209.g1,ENSDARG00000057940,dido1,14050
scaffold5214.g1,,,211
scaffold5214.g2,,,1212
scaffold5214.g3,ENSDARG00000061841,tiparp,3039
scaffold5222.g1,ENSDARG00000070124,ptpn23a,7353
scaffold5222.g10,ENSDARG00000074843,PHLDB2 (1 of 2),5697
scaffold5222.g11,ENSDARG00000075222,fam123a,3199
scaffold5222.g12,ENSDARG00000016794,mtmr6,2687
scaffold5222.g13,ENSDARG00000033965,nupl1,5164
scaffold5222.g14,ENSDARG00000033965,nupl1,1545
scaffold5222.g15,ENSDARG00000058178,ZDHHC20 (2 of 2),4391
scaffold5222.g16,ENSDARG00000045306,slc51a,1710
scaffold5222.g17,ENSDARG00000014527,pdk3a,4010
scaffold5222.g18,ENSDARG00000058162,pcyt1ba,2011
scaffold5222.g19,ENSDARG00000045308,pola1,4085
scaffold5222.g2,ENSDARG00000018096,scap,7161
scaffold5222.g3,ENSDARG00000060445,elp6,1798
scaffold5222.g4,ENSDARG00000094330,si:dkey-9p24.5,651
scaffold5222.g5,ENSDARG00000059806,zgc:158642,3130
scaffold5222.g6,ENSDARG00000052747,GPATCH3,1874
scaffold5222.g7,ENSDARG00000059811,smpd5,2583
scaffold5222.g8,ENSDARG00000092332,GRINA (1 of 2),1881
scaffold5222.g9,,,566
scaffold5226.g1,ENSDARG00000074533,slc25a38b,2859
scaffold5226.g10,ENSDARG00000033733,ntn1a,1829
scaffold5226.g2,ENSDARG00000019181,rpsa,1332
scaffold5226.g3,ENSDARG00000012039,ttc26,2239
scaffold5226.g4,ENSDARG00000063062,ubn2,5044
scaffold5226.g5,ENSDARG00000000103,myh10,10909
scaffold5226.g6,,,798
scaffold5226.g7,ENSDARG00000012338,zgc:158654,3259
scaffold5226.g8,ENSDARG00000088026,CU929157.1,3886
scaffold5226.g9,ENSDARG00000079451,pik3r5,4539
scaffold5230.g1,ENSDARG00000005318,stam2,3510
scaffold5230.g2,ENSDARG00000014806,ptplb,3854
scaffold5230.g3,ENSDARG00000091342,adcy5,6029
scaffold5230.g4,,,1501
scaffold5231.g1,ENSDARG00000087762,RAB27B,1689
scaffold5231.g2,,,1243
scaffold5233.g1,ENSDARG00000053956,sptbn2,2264
scaffold5236.g1,,,1337
scaffold5236.g2,,,242
scaffold5238.g1,ENSDARG00000079496,bicd1a,4945
scaffold5238.g2,ENSDARG00000011830,fgd4a,4800
scaffold5238.g3,ENSDARG00000042530,nup205,1954
scaffold5238.g4,ENSDARG00000042530,nup205,5481
scaffold5238.g5,ENSDARG00000026865,fam107b,2116
scaffold5238.g6,,,742
scaffold5238.g7,ENSDARG00000063361,si:ch211-1e14.1,7176
scaffold5241.g1,ENSDARG00000058503,flt3,3289
scaffold5245.g1,ENSDARG00000062325,shank2,2362
scaffold5247.g1,ENSDARG00000054575,waif2,1381
scaffold5247.g2,ENSDARG00000060983,smyd4,5155
scaffold5247.g3,ENSDARG00000055578,rtn4rl1b,2732
scaffold5247.g4,,,1060
scaffold5247.g5,,,629
scaffold5248.g1,ENSDARG00000056541,nr0b1,2878
scaffold5248.g2,ENSDARG00000078740,il1rapl1b,4208
scaffold5253.g1,,,1038
scaffold5253.g2,,,465
scaffold5253.g3,,,733
scaffold5256.g1,ENSDARG00000034373,col27a1a,1225
scaffold5257.g1,ENSDARG00000020133,jdp2,2249
scaffold5257.g10,,,736
scaffold5257.g2,ENSDARG00000068428,FOS,2188
scaffold5257.g3,ENSDARG00000031683,fos,1740
scaffold5257.g4,ENSDARG00000041391,tmed10,2074
scaffold5257.g5,ENSDARG00000041397,eif2b2,1372
scaffold5257.g6,ENSDARG00000041402,zc3h14,2360
scaffold5257.g7,ENSDARG00000041407,fam82a2,2690
scaffold5257.g8,ENSDARG00000041411,rad51,2070
scaffold5257.g9,ENSDARG00000090665,CABZ01063203.1,1522
scaffold5259.g1,,,389
scaffold5259.g2,ENSDARG00000026482,arhgap12b,2031
scaffold5259.g3,ENSDARG00000016788,zeb1a,6895
scaffold5259.g4,ENSDARG00000017311,gpsm2,3709
scaffold5259.g5,,,3089
scaffold5259.g6,ENSDARG00000091008,FNDC7 (7 of 7),2248
scaffold5259.g7,ENSDARG00000092552,FNDC7 (4 of 7),987
scaffold526.g1,,,720
scaffold5263.g1,ENSDARG00000035761,mcm7,2183
scaffold5267.g1,ENSDARG00000013005,opcml,1692
scaffold5267.g10,ENSDARG00000068982,C10H11orf63,2859
scaffold5267.g11,ENSDARG00000068992,hspa8,1398
scaffold5267.g12,ENSDARG00000068992,hspa8,1022
